User_ID,user_avg_rating,user_rating_count,user_rating_std,Age_Group,Country,favourite_author,old_books_ratio,recent_books_ratio,genre_diversity
11832,3.8333333333333335,6,4.3089055068157,Unknown,usa,ANNE TYLER,0.5,0.5,4
11916,6.5,10,3.3082388735465345,Unknown,usa,J. K. Rowling,0.3,0.7,5
11944,4.928571428571429,14,4.103737240694065,Young_Adult,portugal,Michael Crichton,0.7857142857142857,0.21428571428571427,10
11993,1.3902439024390243,41,3.0567797498387725,Middle_Age,usa,Amy Tan,0.6341463414634146,0.36585365853658536,16
12100,6.416666666666667,12,2.108783937953269,Adult,philippines,Alice Walker,0.9166666666666666,0.08333333333333333,7
12112,1.3636363636363635,11,3.042128441493793,Middle_Age,usa,Andre Dubus III,0.5454545454545454,0.45454545454545453,6
12154,6.333333333333333,12,2.103388319888276,Middle_Age,usa,ANNA QUINDLEN,0.5,0.5,6
12189,0.0,1,0.0,Young_Adult,spain,Rich Shapero,0.0,1.0,1
12194,2.0,19,4.0,Unknown,usa,Anne Rice,0.7894736842105263,0.21052631578947367,4
12238,0.0,7,0.0,Adult,usa,Bret Lott,0.5714285714285714,0.42857142857142855,3
12272,6.666666666666667,9,5.0,Teen,romania,J. K. Rowling,0.4444444444444444,0.5555555555555556,6
12331,3.125,8,4.454131308603925,Adult,greece,Ann Patchett,0.625,0.375,5
12515,5.0,3,0.0,Unknown,usa,Catherine Coulter,0.3333333333333333,0.6666666666666666,2
12537,9.0,2,0.0,Unknown,Unknown,Madeleine L'Engle,1.0,0.0,2
12538,1.2352941176470589,170,3.0251296957810836,Teen,usa,Stephen King,0.7705882352941177,0.22941176470588234,29
12569,3.533333333333333,15,4.564876256602718,Young_Adult,malaysia,James Patterson,0.7333333333333333,0.26666666666666666,8
12680,0.0,1,0.0,Young_Adult,usa,James Patterson,1.0,0.0,1
12692,1.0,9,3.0,Senior,usa,Dean R. Koontz,0.3333333333333333,0.6666666666666666,4
12702,3.375,8,4.749060057376767,Adult,usa,Alice McDermott,0.625,0.375,6
12734,3.2,5,4.3817804600413295,Senior,usa,Alice Hoffman,0.4,0.6,4
12784,7.1,10,2.923088169119167,Senior,usa,IRIS JOHANSEN,0.3,0.7,5
12811,2.3333333333333335,9,3.605551275463989,Unknown,usa,Barbara Kingsolver,0.7777777777777778,0.2222222222222222,8
12824,2.297872340425532,47,3.50722790085933,Teen,usa,Stephen King,0.6382978723404256,0.3617021276595745,10
12835,1.3333333333333333,6,3.265986323710904,Middle_Age,germany,Frank McCourt,0.3333333333333333,0.6666666666666666,5
12863,6.75,4,4.573474244670748,Adult,united kingdom,Douglas Adams,0.5,0.5,4
12917,5.684210526315789,19,4.123814733134404,Young_Adult,usa,TAMI HOAG,0.631578947368421,0.3684210526315789,10
12945,7.0,1,0.0,Adult,canada,Joy Kogawa,1.0,0.0,1
12982,5.837209302325581,43,3.7092563274554844,Middle_Age,spain,Dean R. Koontz,0.7441860465116279,0.2558139534883721,15
12990,3.111111111111111,9,3.2574700476153438,Senior,usa,Tom Clancy,0.5555555555555556,0.4444444444444444,5
13080,9.5,2,0.7071067811865476,Young_Adult,canada,Azar Nafisi,0.5,0.5,1
13082,1.6923076923076923,39,3.4879781970124193,Unknown,usa,Dean R. Koontz,0.8461538461538461,0.15384615384615385,13
13093,1.0769230769230769,13,2.7526211284742907,Adult,spain,Bernhard Schlink,0.6153846153846154,0.38461538461538464,9
13104,2.125,8,3.044315545875155,Young_Adult,usa,John Sandford,0.625,0.375,5
13126,6.2,5,0.8366600265340755,Young_Adult,india,Sidney Sheldon,0.8,0.2,2
13173,4.333333333333333,3,4.509249752822894,Senior,usa,Al Franken,0.6666666666666666,0.3333333333333333,3
13221,6.75,4,4.5,Middle_Age,canada,Amy Tan,0.0,1.0,3
13273,1.9933774834437086,151,3.5109290104694924,Senior,usa,Mary Higgins Clark,0.543046357615894,0.45695364238410596,23
13279,6.076923076923077,13,4.091893173531018,Unknown,usa,ANN PACKER,0.5384615384615384,0.46153846153846156,5
13280,8.5,2,0.7071067811865476,Senior,usa,CHARLES FRAZIER,1.0,0.0,2
13331,3.5,2,2.1213203435596424,Senior,usa,Brian Herbert,0.5,0.5,2
13518,5.909090909090909,11,2.256304299271065,Adult,usa,Stephen King,0.8181818181818182,0.18181818181818182,8
13540,0.0,28,0.0,Teen,qatar,Nora Roberts,0.6071428571428571,0.39285714285714285,11
13551,9.0,8,1.5118578920369088,Unknown,usa,Anne Tyler,0.625,0.375,5
13552,2.7540453074433655,309,3.8339340292704187,Adult,usa,Danielle Steel,0.6537216828478964,0.34627831715210355,33
13582,2.0327868852459017,61,3.497461999387337,Adult,portugal,Anne Rice,0.8524590163934426,0.14754098360655737,13
13600,1.9090909090909092,11,3.3001377381723165,Unknown,greece,Carl Hiaasen,0.5454545454545454,0.45454545454545453,7
13604,8.166666666666666,6,1.7224014243685086,Senior,usa,Diane Mott Davidson,1.0,0.0,4
13607,0.0,2,0.0,Adult,usa,DIANA GABALDON,1.0,0.0,2
13664,5.888888888888889,9,3.5862391318916687,Unknown,usa,Patricia Cornwell,0.5555555555555556,0.4444444444444444,6
13666,7.6,5,0.547722557505166,Senior,usa,DEAN KOONTZ,0.0,1.0,3
13682,9.0,1,0.0,Adult,usa,George R.R. Martin,1.0,0.0,1
13850,6.12,25,3.961481204465488,Adult,usa,RAY BRADBURY,0.64,0.36,12
13935,0.85,20,2.661123624969051,Middle_Age,usa,James Patterson,0.45,0.55,8
13995,2.619047619047619,21,3.8791260675078667,Unknown,australia,Alice Hoffman,0.6666666666666666,0.3333333333333333,10
14049,4.0,6,4.147288270665544,Unknown,canada,Annie Proulx,0.3333333333333333,0.6666666666666666,3
14079,3.090909090909091,11,4.323298404101791,Middle_Age,spain,Ken Follett,0.45454545454545453,0.5454545454545454,7
14087,4.0,2,5.656854249492381,Adult,usa,Neil Gaiman,1.0,0.0,2
14173,5.0,2,0.0,Unknown,canada,Helen Hooven Santmyer,1.0,0.0,2
14180,3.875,8,4.155461122770509,Unknown,usa,Douglas Preston,0.625,0.375,5
14230,0.0,2,0.0,Adult,usa,Antoine de Saint-ExupÃÂ©ry,0.5,0.5,2
14232,3.0,3,5.196152422706632,Young_Adult,france,Candace Bushnell,0.3333333333333333,0.6666666666666666,3
14281,3.5,6,4.08656334834051,Unknown,usa,Ann Patchett,0.8333333333333334,0.16666666666666666,5
14326,1.2,15,3.189267717114474,Unknown,usa,Nora Roberts,0.6,0.4,9
14374,2.9411764705882355,17,3.944467458277703,Senior,usa,John Grisham,0.7058823529411765,0.29411764705882354,11
14387,2.135135135135135,37,3.6374759423577263,Adult,united kingdom,Carl Hiaasen,0.5675675675675675,0.43243243243243246,13
14422,2.370629370629371,143,3.6955975363124822,Unknown,usa,Maeve Binchy,0.6083916083916084,0.3916083916083916,24
14449,2.1,10,3.4785054261852175,Senior,canada,David Guterson,1.0,0.0,7
14451,1.25,4,2.5,Adult,portugal,C.S. Lewis,1.0,0.0,3
14456,5.8,20,4.443801123031118,Adult,canada,J. K. Rowling,0.75,0.25,9
14461,8.666666666666666,3,0.5773502691896258,Adult,germany,Dean R. Koontz,0.6666666666666666,0.3333333333333333,3
14521,0.6666666666666666,228,2.2553574657005133,Unknown,usa,Stephen King,0.7236842105263158,0.27631578947368424,31
14638,0.7083333333333334,24,2.053187694816265,Adult,france,Stephen King,0.6666666666666666,0.3333333333333333,10
14667,4.75,20,4.655217785622811,Unknown,usa,James Patterson,0.0,1.0,10
14698,3.5652173913043477,23,3.565313794127087,Unknown,usa,Danielle Steel,0.6086956521739131,0.391304347826087,11
14744,4.9,10,4.408325456829762,Adult,usa,Aldous Huxley,0.6,0.4,6
14768,1.3777777777777778,45,3.03980328975479,Young_Adult,usa,David Sedaris,0.6222222222222222,0.37777777777777777,14
14897,0.22857142857142856,35,1.3522468075656264,Young_Adult,japan,Lilian Jackson Braun,0.5714285714285714,0.42857142857142855,10
14966,0.0,13,0.0,Unknown,usa,Maeve Binchy,0.8461538461538461,0.15384615384615385,6
15021,1.3333333333333333,9,2.3979157616563596,Middle_Age,usa,Douglas Preston,0.5555555555555556,0.4444444444444444,7
15049,6.5,26,3.3015148038438356,Adult,usa,Tim Lahaye,0.6538461538461539,0.34615384615384615,10
15076,0.8,5,1.788854381999832,Young_Adult,usa,Carl Hiaasen,0.8,0.2,5
15093,3.5,2,4.949747468305833,Young_Adult,usa,John Grisham,1.0,0.0,2
15135,6.0,2,1.4142135623730951,Adult,usa,Bruce Wilkinson,0.5,0.5,1
15185,7.0,3,2.0,Young_Adult,spain,J.D. Salinger,1.0,0.0,3
15208,0.0,3,0.0,Unknown,usa,Anne Rice,1.0,0.0,3
15276,0.0,2,0.0,Unknown,usa,Amy Tan,1.0,0.0,2
15361,1.75,4,3.5,Middle_Age,usa,J.D. Salinger,1.0,0.0,4
15367,2.4285714285714284,7,4.1576092031015,Unknown,usa,Anne Tyler,0.7142857142857143,0.2857142857142857,4
15408,0.8543046357615894,151,2.4641356861812005,Adult,usa,Amy Tan,0.6754966887417219,0.32450331125827814,23
15418,2.0526315789473686,38,3.525562009413401,Young_Adult,spain,Laurell K. Hamilton,0.5,0.5,11
15497,0.896551724137931,29,2.350453263069045,Middle_Age,usa,Sophie Kinsella,0.4827586206896552,0.5172413793103449,12
15589,8.0,2,1.4142135623730951,Unknown,france,Harlan Coben,0.5,0.5,2
15602,5.6571428571428575,35,4.242244530370943,Young_Adult,usa,Dan Brown,0.2857142857142857,0.7142857142857143,14
15651,2.7777777777777777,18,4.608885989624768,Young_Adult,usa,John Grisham,0.7777777777777778,0.2222222222222222,11
15654,8.0,2,0.0,Adult,usa,Douglas Coupland,1.0,0.0,2
15670,2.0,8,3.7416573867739413,Unknown,usa,Michael Connelly,0.75,0.25,7
15819,2.2666666666666666,30,3.768593749739378,Unknown,usa,Lilian Jackson Braun,0.6333333333333333,0.36666666666666664,9
15918,2.5714285714285716,7,4.429339411136566,Young_Adult,united kingdom,Philip Pullman,0.5714285714285714,0.42857142857142855,4
15936,0.0,2,0.0,Senior,usa,Judith McNaught,0.0,1.0,2
15945,3.272727272727273,11,4.0022720819781625,Middle_Age,usa,Antoine de Saint-ExupÃÂ©ry,0.36363636363636365,0.6363636363636364,7
15957,1.5142857142857142,35,3.1934807542446677,Adult,australia,Stephen King,0.6,0.4,14
15964,0.0,2,0.0,Adult,usa,Maeve Binchy,0.5,0.5,2
16005,0.0,3,0.0,Adult,usa,Anna Quindlen,0.6666666666666666,0.3333333333333333,2
16009,5.25,16,3.5118845842842465,Young_Adult,usa,Gregory Maguire,0.125,0.875,10
16036,2.875,8,4.189698250300543,Unknown,usa,Alice Sebold,0.75,0.25,5
16046,3.6666666666666665,9,4.58257569495584,Unknown,usa,James Redfield,0.6666666666666666,0.3333333333333333,4
16106,2.15625,96,3.8942011544832846,Middle_Age,usa,Dan Brown,0.34375,0.65625,20
16110,7.0,2,2.8284271247461903,Adult,usa,Anita Shreve,0.0,1.0,2
16121,3.2222222222222223,9,2.438123139721299,Middle_Age,usa,Augusten Burroughs,0.1111111111111111,0.8888888888888888,5
16155,0.6981132075471698,53,2.1890014026454496,Middle_Age,malaysia,Sue Grafton,0.7735849056603774,0.22641509433962265,12
16161,3.0,3,5.196152422706632,Adult,australia,Bill Bryson,0.3333333333333333,0.6666666666666666,3
16220,0.0,7,0.0,Adult,italy,Sue Grafton,0.5714285714285714,0.42857142857142855,3
16237,9.0,1,0.0,Middle_Age,usa,Michael Crichton,0.0,1.0,1
16246,3.269230769230769,26,4.266686698670924,Adult,japan,Jan Karon,0.6153846153846154,0.38461538461538464,8
16263,3.1176470588235294,17,3.672232851773844,Unknown,usa,TAMI HOAG,0.6470588235294118,0.35294117647058826,8
16319,4.5,2,6.363961030678928,Middle_Age,australia,Michael Crichton,0.0,1.0,2
16413,0.0,12,0.0,Unknown,usa,Madeleine L'Engle,0.5833333333333334,0.4166666666666667,9
16417,7.25,4,1.707825127659933,Unknown,usa,Michael Crichton,1.0,0.0,4
16488,1.9772727272727273,44,3.5206278269625555,Middle_Age,usa,Carl Hiaasen,0.8863636363636364,0.11363636363636363,18
16504,5.25,12,4.048007366144933,Adult,malaysia,Caleb Carr,0.5,0.5,7
16545,7.428571428571429,7,1.2724180205607036,Unknown,usa,Julie Garwood,0.7142857142857143,0.2857142857142857,5
16599,2.7142857142857144,14,3.361056871982873,Adult,usa,Anne Rice,0.9285714285714286,0.07142857142857142,7
16601,1.4814814814814814,27,3.2388313463390603,Middle_Age,usa,Eoin Colfer,0.6296296296296297,0.37037037037037035,9
16634,1.8156682027649769,217,3.424196802354207,Middle_Age,usa,Stephen King,0.6175115207373272,0.3824884792626728,29
16718,4.615384615384615,26,4.741956752876796,Adult,usa,Sophie Kinsella,0.23076923076923078,0.7692307692307693,8
16721,1.2380952380952381,21,2.7185430271518953,Unknown,canada,Nora Roberts,0.5238095238095238,0.47619047619047616,5
16730,2.0,8,2.7774602993176543,Senior,canada,Alice Sebold,0.75,0.25,7
16759,0.0,4,0.0,Adult,usa,James Patterson,0.75,0.25,4
16777,4.6,5,4.449719092257398,Adult,usa,Herbert George Wells,1.0,0.0,4
16781,4.6875,16,3.824809363441094,Unknown,usa,Dick Francis,0.5625,0.4375,7
16795,2.924107142857143,672,3.857199408782792,Middle_Age,usa,Stephen King,0.5922619047619048,0.40773809523809523,44
16818,3.7777777777777777,9,3.7006005518624194,Unknown,usa,Breena Clarke,0.6666666666666666,0.3333333333333333,4
16835,1.8333333333333333,6,3.2506409624359724,Adult,usa,Iris Johansen,0.8333333333333334,0.16666666666666666,4
16867,4.0,2,5.656854249492381,Young_Adult,germany,Anne Rice,0.5,0.5,2
16871,2.3636363636363638,11,4.0564202758769285,Adult,usa,Maeve Binchy,0.6363636363636364,0.36363636363636365,3
16877,3.2222222222222223,9,4.265494630689909,Middle_Age,usa,Stephen King,0.2222222222222222,0.7777777777777778,7
16908,3.8181818181818183,11,3.311138227805714,Senior,usa,Danielle Steel,0.7272727272727273,0.2727272727272727,5
16916,1.2695652173913043,115,3.304228389185949,Senior,usa,Danielle Steel,0.7217391304347827,0.2782608695652174,20
16943,1.0,25,2.3804761428476167,Unknown,australia,Janet Evanovich,0.68,0.32,13
16949,2.3333333333333335,15,4.01188709901439,Middle_Age,usa,James Patterson,0.5333333333333333,0.4666666666666667,5
16966,1.9375,32,3.2916071180131503,Middle_Age,canada,John Grisham,0.6875,0.3125,13
16996,4.791666666666667,24,3.900715281861127,Young_Adult,usa,Maeve Binchy,0.7083333333333334,0.2916666666666667,6
16999,3.3333333333333335,9,3.968626966596886,Middle_Age,usa,Billie Letts,0.4444444444444444,0.5555555555555556,5
17003,6.933333333333334,30,3.777732702007394,Unknown,usa,Barbara Kingsolver,0.5333333333333333,0.4666666666666667,9
17058,2.0,8,3.7416573867739413,Adult,usa,Amy Tan,0.5,0.5,7
17172,2.0,3,3.4641016151377544,Adult,spain,Joanne Harris,0.3333333333333333,0.6666666666666666,3
17177,6.5,4,0.5773502691896257,Senior,usa,Neil Gaiman,0.5,0.5,3
17183,5.416666666666667,12,2.1933093855190746,Young_Adult,spain,Marian Keyes,0.25,0.75,10
17190,5.333333333333333,15,4.639375984311847,Adult,usa,Tim Lahaye,0.6,0.4,8
17282,1.1818181818181819,22,2.7539817690782895,Middle_Age,usa,Janet Evanovich,0.45454545454545453,0.5454545454545454,8
17391,3.0,4,3.559026084010437,Unknown,usa,Fannie Flagg,0.75,0.25,3
17402,8.5,6,2.345207879911715,Unknown,usa,Jude Deveraux,0.16666666666666666,0.8333333333333334,3
17460,0.0,2,0.0,Unknown,Unknown,James Redfield,0.5,0.5,1
17507,0.0,9,0.0,Middle_Age,ireland,Maeve Binchy,0.3333333333333333,0.6666666666666666,6
17645,2.6666666666666665,3,4.618802153517007,Unknown,usa,DEAN KOONTZ,1.0,0.0,3
17667,5.9375,16,3.660031875999625,Adult,usa,Jennifer Crusie,0.4375,0.5625,7
17761,4.095238095238095,21,4.07314082625143,Unknown,usa,Sue Grafton,0.6666666666666666,0.3333333333333333,8
17859,3.638888888888889,36,4.511273357001025,Middle_Age,usa,Mary Higgins Clark,0.6388888888888888,0.3611111111111111,9
17894,3.0,20,4.205259864302774,Middle_Age,usa,Nora Roberts,0.7,0.3,8
17950,2.1317365269461077,167,3.313991693141664,Adult,malaysia,Danielle Steel,0.7964071856287425,0.20359281437125748,25
17970,3.2222222222222223,18,3.843337329725997,Middle_Age,usa,Dean R. Koontz,0.5,0.5,7
18038,3.5,2,4.949747468305833,Adult,usa,Melissa Senate,0.0,1.0,2
18067,1.0571428571428572,70,2.3949567439482125,Adult,malaysia,John Sandford,0.6142857142857143,0.38571428571428573,15
18082,3.1538461538461537,39,4.0752039764155015,Middle_Age,usa,James Patterson,0.8461538461538461,0.15384615384615385,13
18095,2.2857142857142856,7,3.903600291794133,Adult,usa,Gwyn Hyman Rubio,0.42857142857142855,0.5714285714285714,5
18096,1.4615384615384615,13,3.5734060459498265,Unknown,Unknown,Isabel Allende,0.9230769230769231,0.07692307692307693,7
18155,3.5384615384615383,13,4.033513452218893,Adult,australia,ANNE RICE,0.6923076923076923,0.3076923076923077,7
18167,3.2,5,4.381780460041329,Adult,usa,Dan Brown,0.4,0.6,3
18172,1.896551724137931,29,3.7829016412783196,Middle_Age,usa,Michael Crichton,0.7931034482758621,0.20689655172413793,12
18250,2.2222222222222223,9,3.192874010111336,Adult,usa,Jane Hamilton,0.4444444444444444,0.5555555555555556,3
18254,4.5,2,6.363961030678928,Adult,canada,Amy Tan,1.0,0.0,1
18309,6.0,1,0.0,Adult,france,Michael Crichton,1.0,0.0,1
18311,5.166666666666667,6,2.786873995477131,Unknown,usa,Brian Jacques,0.6666666666666666,0.3333333333333333,3
18322,0.0,2,0.0,Unknown,usa,Gwynn Rubio,0.5,0.5,2
18323,3.0,5,4.123105625617661,Middle_Age,usa,Edwidge Danticat,0.6,0.4,3
18366,9.0,1,0.0,Adult,usa,Daniel Quinn,1.0,0.0,1
18384,6.0,4,4.08248290463863,Middle_Age,spain,MARION ZIMMER BRADLEY,0.5,0.5,4
18395,2.3333333333333335,3,4.041451884327381,Middle_Age,usa,Caleb Carr,1.0,0.0,3
18401,1.25,16,3.415650255319866,Unknown,Unknown,Iris Johansen,0.1875,0.8125,9
18439,3.923076923076923,13,4.480727962834061,Middle_Age,usa,Frank McCourt,0.7692307692307693,0.23076923076923078,7
18519,1.6666666666666667,3,2.8867513459481287,Unknown,usa,Nicholas Evans,0.6666666666666666,0.3333333333333333,2
18714,1.5,6,3.6742346141747673,Adult,usa,David Sedaris,0.5,0.5,5
18850,10.0,2,0.0,Adult,germany,Nick Hornby,0.5,0.5,1
18852,0.0,1,0.0,Middle_Age,spain,Judith McNaught,1.0,0.0,1
18963,1.6666666666666667,9,3.3166247903554,Unknown,usa,Tom Clancy,1.0,0.0,3
18979,3.909090909090909,11,3.300137738172316,Middle_Age,usa,Nora Roberts,0.2727272727272727,0.7272727272727273,4
18995,6.0,1,0.0,Unknown,usa,Laura Ingalls Wilder,1.0,0.0,1
19018,3.2857142857142856,7,4.715728494951256,Young_Adult,Unknown,ANN BRASHARES,0.2857142857142857,0.7142857142857143,6
19019,3.0,3,5.196152422706632,Middle_Age,Unknown,James Patterson,0.0,1.0,3
19022,0.0,2,0.0,Unknown,usa,Jean P. Sasson,1.0,0.0,2
19085,3.23728813559322,59,4.107768011491901,Senior,usa,Stephen King,0.4576271186440678,0.5423728813559322,14
19145,5.833333333333333,6,3.600925806881706,Unknown,usa,Michael Moore,0.6666666666666666,0.3333333333333333,5
19220,4.0,1,0.0,Middle_Age,usa,Benjamin Hoff,1.0,0.0,1
19233,4.0,3,4.0,Unknown,usa,Frank McCourt,1.0,0.0,3
19336,3.7142857142857144,14,4.065399430249446,Unknown,usa,J. K. Rowling,0.7857142857142857,0.21428571428571427,10
19422,3.75,4,4.349329450233296,Middle_Age,usa,J. K. Rowling,0.0,1.0,3
19493,4.962962962962963,27,4.910596716689339,Unknown,Unknown,Nora Roberts,0.4074074074074074,0.5925925925925926,5
19522,0.47368421052631576,19,2.064741604835056,Senior,usa,Jude Deveraux,0.47368421052631576,0.5263157894736842,6
19570,3.857142857142857,7,2.9680841985233184,Senior,usa,Mary Higgins Clark,0.5714285714285714,0.42857142857142855,5
19571,4.5,6,3.6742346141747673,Unknown,usa,Billie Letts,0.16666666666666666,0.8333333333333334,3
19573,7.666666666666667,12,1.922750555056401,Senior,usa,ALEXANDER MCCALL SMITH,0.08333333333333333,0.9166666666666666,5
19605,2.375,8,3.852179346069666,Unknown,usa,Alexander McCall Smith,0.25,0.75,3
19664,1.6612903225806452,62,3.308922604047569,Young_Adult,usa,Barbara Kingsolver,0.8064516129032258,0.1935483870967742,11
19681,4.9,10,5.173651192984184,Middle_Age,usa,Nora Roberts,0.5,0.5,5
19711,2.76,50,3.6396905004100986,Unknown,usa,James Patterson,0.58,0.42,12
19753,0.0,3,0.0,Teen,usa,E. B. White,1.0,0.0,2
19760,7.25,4,4.856267428111155,Young_Adult,usa,PAUL REISER,1.0,0.0,3
19842,2.619047619047619,42,3.837888017738599,Unknown,usa,Carl Hiaasen,0.5714285714285714,0.42857142857142855,14
19969,4.166666666666667,6,3.6560452221856705,Middle_Age,usa,Arthur Clarke,0.8333333333333334,0.16666666666666666,5
19972,4.0,2,5.656854249492381,Middle_Age,usa,Richard Carlson,1.0,0.0,2
19974,5.333333333333333,3,4.725815626252609,Adult,united kingdom,Alexander McCall Smith,0.3333333333333333,0.6666666666666666,2
20005,5.6,5,3.2093613071762426,Young_Adult,usa,Alice Walker,1.0,0.0,4
20060,5.290909090909091,55,4.275999892911022,Middle_Age,usa,Dean R. Koontz,0.2727272727272727,0.7272727272727273,15
20115,0.5714285714285714,70,2.337913280965907,Adult,usa,Anne Rice,0.6571428571428571,0.34285714285714286,18
20119,1.392156862745098,51,3.2868126285053068,Senior,Unknown,John Grisham,0.6862745098039216,0.3137254901960784,12
20147,5.0,5,4.358898943540674,Unknown,usa,Ernest J. Gaines,0.4,0.6,2
20149,3.6,10,4.060651288757616,Senior,usa,Anne Rice,0.4,0.6,4
20172,5.6521739130434785,23,4.754028871792219,Adult,usa,Anne Rice,0.5652173913043478,0.43478260869565216,9
20180,6.512820512820513,39,3.740755587000227,Middle_Age,usa,Sue Grafton,0.6410256410256411,0.358974358974359,11
20201,1.358974358974359,39,3.264539779664118,Adult,usa,Nora Roberts,0.6153846153846154,0.38461538461538464,11
20245,3.25,4,3.774917217635375,Unknown,usa,Colleen McCullough,0.75,0.25,2
20265,6.0,10,4.189935029992179,Adult,usa,Stephen King,0.9,0.1,7
20294,4.5,2,6.363961030678928,Unknown,usa,Dan Brown,0.5,0.5,2
20332,7.6,5,4.277849927241488,Middle_Age,usa,Helen Fielding,1.0,0.0,4
20336,3.2941176470588234,17,4.10433773406796,Adult,usa,James Patterson,0.5882352941176471,0.4117647058823529,5
20345,4.0,2,5.656854249492381,Young_Adult,canada,ANNE FRANK,1.0,0.0,2
20347,4.571428571428571,7,4.391550328268399,Middle_Age,france,Sue Grafton,0.8571428571428571,0.14285714285714285,4
20401,6.0,2,0.0,Young_Adult,austria,J.R.R. TOLKIEN,0.5,0.5,2
20409,2.6363636363636362,11,4.522670168666454,Senior,usa,Barbara Kingsolver,0.6363636363636364,0.36363636363636365,7
20448,2.6666666666666665,6,4.131182235954578,Unknown,usa,Sophie Kinsella,0.5,0.5,5
